0,0,0.3721633888048411,0.3888048411497731,0.06959152798789713,0.0045385779122541605,0.12708018154311648,0.0,0.037821482602118005,0.0,0.03479576399394856
0,1,0.43162692847124823,0.3488779803646564,0.0711781206171108,0.005259467040673212,0.11640953716690042,0.0,0.02664796633941094,0.0,0.057152875175315566
0,2,0.3953488372093023,0.32558139534883723,0.06976744186046512,0.0,0.13953488372093023,0.0,0.06976744186046512,0.0,0.046511627906976744
0,3,0.4409722222222222,0.3402777777777778,0.059027777777777776,0.008101851851851851,0.125,0.003472222222222222,0.023148148148148147,0.0,0.041666666666666664
0,4,0.3835227272727273,0.38636363636363635,0.08806818181818182,0.002840909090909091,0.08806818181818182,0.0,0.05113636363636364,0.0,0.05397727272727273
1,0,0.3548387096774194,0.2903225806451613,0.0967741935483871,0.0,0.1935483870967742,0.0,0.06451612903225806,0.0,0.03225806451612903
1,1,0.41037735849056606,0.36792452830188677,0.10377358490566038,0.0047169811320754715,0.07075471698113207,0.0,0.04245283018867924,0.0,0.06132075471698113
1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.35714285714285715,0.25,0.17857142857142858,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.03571428571428571
1,4,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
2,0,0.37097466723915845,0.3679690854443967,0.07213396307428081,0.0038643194504079004,0.12408759124087591,0.0,0.060970373550880204,0.0,0.0399313009875483
2,1,0.37881191609377757,0.3814560197426406,0.06883483165873436,0.0031729243786356425,0.11581173982020095,0.0,0.05191256830601093,0.0,0.036576767142605326
2,2,0.31343283582089554,0.44776119402985076,0.07462686567164178,0.0,0.09701492537313433,0.0,0.06716417910447761,0.0,0.029850746268656716
2,3,0.38756927949326997,0.3646080760095012,0.062153602533650036,0.00435471100554236,0.12114014251781473,0.0,0.060174188440221696,0.0,0.04671417260490895
2,4,0.3718187461204221,0.40099317194289263,0.054003724394785846,0.0037243947858473,0.10304158907510863,0.0,0.06641837368094351,0.0,0.04655493482309125
3,0,0.3842135809634359,0.3929193267556587,0.06384213580963435,0.003482298316889147,0.1195589088798607,0.0,0.035983749274521186,0.0,0.046430644225188625
3,1,0.4056455240665767,0.36875843454790824,0.06241565452091768,0.004273504273504274,0.11684660368870896,5.623031938821412E-4,0.04149797570850203,0.0,0.044084570400359874
3,2,0.32,0.4,0.08,0.013333333333333334,0.13333333333333333,0.0,0.05333333333333334,0.0,0.05333333333333334
3,3,0.4082266201008925,0.3438106325184323,0.06208769887466046,0.0038804811796662787,0.13348855258051998,0.0,0.04850601474582848,0.0,0.03686457120682965
3,4,0.3789378937893789,0.40864086408640865,0.05850585058505851,0.0072007200720072,0.10891089108910891,0.0,0.037803780378037805,0.0,0.0423042304230423
4,0,0.33578792341678937,0.41237113402061853,0.07952871870397643,0.0014727540500736377,0.13107511045655376,0.0014727540500736377,0.03829160530191458,0.0,0.05154639175257732
4,1,0.3673267326732673,0.4194719471947195,0.07161716171617162,0.0013201320132013201,0.10825082508250825,0.0,0.032013201320132016,0.0,0.057095709570957096
4,2,0.3488372093023256,0.4069767441860465,0.05813953488372093,0.011627906976744186,0.12790697674418605,0.0,0.046511627906976744,0.0,0.023255813953488372
4,3,0.3883374689826303,0.3957816377171216,0.07692307692307693,0.0012406947890818859,0.10049627791563276,0.0012406947890818859,0.03598014888337469,0.0,0.05831265508684864
4,4,0.3519061583577713,0.39296187683284456,0.07917888563049853,0.0,0.13196480938416422,0.0,0.04398826979472141,0.0,0.07331378299120235
